date,source,sessions,page_views,unique_visitors,bounce_rate,avg_session_duration,conversions,conversion_rate
2024-11-17,Referral,1093,3382,957,0.668,450,37,0.0339
2024-11-17,Email,1476,2757,1206,0.42,239,22,0.0149
2024-11-18,Organic Search,4972,9311,3501,0.459,241,133,0.0267
2024-11-18,Paid Search,3897,11871,3368,0.493,413,160,0.0411
2024-11-18,Social Media,2388,5167,1944,0.615,163,40,0.0168
2024-11-18,Direct,2464,8782,1773,0.45,69,114,0.0463
2024-11-18,Referral,3109,12334,2557,0.614,132,98,0.0315
2024-11-18,Email,1997,4094,1619,0.473,276,29,0.0145
2024-11-19,Organic Search,1448,2906,1372,0.676,572,38,0.0262
2024-11-19,Paid Search,2546,3953,1975,0.411,248,90,0.0353
2024-11-19,Social Media,4223,9124,3228,0.502,339,150,0.0355
2024-11-19,Direct,3007,11712,2323,0.56,325,125,0.0416
2024-11-19,Referral,4394,17118,3978,0.489,536,198,0.0451
2024-11-19,Email,462,1012,328,0.37,496,7,0.0152
2024-11-20,Organic Search,1193,3874,927,0.568,322,32,0.0268
2024-11-20,Paid Search,408,1258,378,0.505,143,7,0.0172
2024-11-20,Social Media,4957,15378,3940,0.439,488,181,0.0365
2024-11-20,Direct,3347,12034,2516,0.616,363,132,0.0394
2024-11-20,Referral,4900,17265,4304,0.65,191,222,0.0453
2024-11-20,Email,4653,17588,4176,0.308,251,84,0.0181
2024-11-21,Organic Search,4363,10419,3065,0.521,595,65,0.0149
2024-11-21,Paid Search,1261,3737,948,0.326,166,56,0.0444
2024-11-21,Social Media,145,313,132,0.453,556,2,0.0138
2024-11-21,Direct,3389,5149,2631,0.626,451,152,0.0449
2024-11-21,Referral,4696,9346,3851,0.541,231,53,0.0113
2024-11-21,Email,4818,11563,4045,0.326,576,209,0.0434
2024-11-22,Organic Search,1536,3930,1210,0.39,390,61,0.0397
2024-11-22,Paid Search,1238,2860,890,0.669,240,36,0.0291
2024-11-22,Social Media,4388,17267,3098,0.347,150,180,0.041
2024-11-22,Direct,4936,16488,3896,0.315,119,235,0.0476
2024-11-22,Referral,4086,6404,3496,0.523,332,197,0.0482
2024-11-22,Email,1601,6238,1128,0.445,520,31,0.0194
2024-11-23,Organic Search,1381,3188,978,0.347,335,52,0.0377
2024-11-23,Paid Search,1675,3712,1205,0.382,155,51,0.0304
2024-11-23,Social Media,3287,8482,3079,0.47,517,118,0.0359
2024-11-23,Direct,3643,11496,2844,0.488,440,149,0.0409
2024-11-23,Referral,2262,4805,2001,0.423,378,29,0.0128
2024-11-23,Email,3615,9844,2668,0.528,417,103,0.0285
2024-11-24,Organic Search,4429,11780,3598,0.41,407,61,0.0138
2024-11-24,Paid Search,1382,5173,1169,0.576,174,17,0.0123
2024-11-24,Social Media,4204,7191,3790,0.691,522,80,0.019
2024-11-24,Direct,2965,11364,2109,0.61,585,123,0.0415
2024-11-24,Referral,1246,3177,900,0.646,277,38,0.0305
2024-11-24,Email,2306,8894,1829,0.55,95,105,0.0455
2024-11-25,Organic Search,2213,6368,1855,0.448,251,73,0.033
2024-11-25,Paid Search,1666,5810,1315,0.669,135,78,0.0468
2024-11-25,Social Media,575,2089,473,0.373,83,28,0.0487
2024-11-25,Direct,2321,5462,2079,0.409,177,32,0.0138
2024-11-25,Referral,4767,14355,4205,0.32,172,219,0.0459
2024-11-25,Email,1467,5472,1357,0.404,322,39,0.0266
2024-11-26,Organic Search,3903,9003,3105,0.604,376,72,0.0184
2024-11-26,Paid Search,119,339,101,0.635,464,3,0.0252
2024-11-26,Social Media,2259,5006,1821,0.643,297,26,0.0115
2024-11-26,Direct,284,873,225,0.435,541,8,0.0282
2024-11-26,Referral,461,1158,354,0.503,578,5,0.0108
2024-11-26,Email,392,1374,336,0.529,95,18,0.0459
2024-11-27,Organic Search,4813,14520,4135,0.652,461,89,0.0185
2024-11-27,Paid Search,4882,8251,3922,0.635,390,188,0.0385
2024-11-27,Social Media,1392,2798,1201,0.692,488,37,0.0266
2024-11-27,Direct,2999,5719,2219,0.483,230,106,0.0353
2024-11-27,Referral,1442,5163,1101,0.377,74,60,0.0416
2024-11-27,Email,237,513,217,0.608,359,10,0.0422
2024-11-28,Organic Search,2906,10203,2341,0.396,372,117,0.0403
2024-11-28,Paid Search,2457,6551,2199,0.609,86,28,0.0114
2024-11-28,Social Media,230,661,182,0.311,334,11,0.0478
2024-11-28,Direct,321,928,280,0.537,459,10,0.0312
2024-11-28,Referral,464,1450,392,0.382,364,18,0.0388
2024-11-28,Email,3832,12940,3350,0.361,551,94,0.0245
2024-11-29,Organic Search,1567,5552,1210,0.607,586,21,0.0134
2024-11-29,Paid Search,1814,6139,1525,0.539,578,78,0.043
2024-11-29,Social Media,943,1722,703,0.674,123,39,0.0414
2024-11-29,Direct,2715,5325,2562,0.447,547,41,0.0151
2024-11-29,Referral,3062,10842,2310,0.632,274,57,0.0186
2024-11-29,Email,3325,6623,2434,0.51,428,100,0.0301
2024-11-30,Organic Search,4066,14047,3539,0.339,562,200,0.0492
2024-11-30,Paid Search,161,469,150,0.659,274,5,0.0311
2024-11-30,Social Media,1792,3648,1680,0.551,285,22,0.0123
2024-11-30,Direct,2541,9103,1987,0.424,289,33,0.013
2024-11-30,Referral,192,530,137,0.335,468,6,0.0312
2024-11-30,Email,482,1381,383,0.352,135,6,0.0124
2024-12-01,Organic Search,3543,13499,2659,0.465,94,135,0.0381
2024-12-01,Paid Search,2222,5069,1964,0.609,590,70,0.0315
2024-12-01,Social Media,685,2345,628,0.686,356,20,0.0292
2024-12-01,Direct,2981,9958,2826,0.648,63,68,0.0228
2024-12-01,Referral,162,502,133,0.506,61,2,0.0123
2024-12-01,Email,3457,10178,2772,0.397,106,125,0.0362
2024-12-02,Organic Search,2696,6732,2258,0.583,435,95,0.0352
2024-12-02,Paid Search,3584,11914,3122,0.321,129,111,0.031
2024-12-02,Social Media,2679,5836,2420,0.312,364,112,0.0418
2024-12-02,Direct,334,1273,300,0.654,526,8,0.024
2024-12-02,Referral,3713,6273,2783,0.615,167,181,0.0487
2024-12-02,Email,408,857,291,0.413,490,16,0.0392
2024-12-03,Organic Search,2580,10121,1982,0.431,390,114,0.0442
2024-12-03,Paid Search,2896,8288,2034,0.358,238,39,0.0135
2024-12-03,Social Media,4950,9866,3766,0.438,179,64,0.0129
2024-12-03,Direct,2027,3393,1803,0.405,372,84,0.0414
2024-12-03,Referral,4583,18308,3300,0.597,154,213,0.0465
2024-12-03,Email,3368,10938,2886,0.5,190,128,0.038
2024-12-04,Organic Search,2269,4909,1632,0.666,459,34,0.015
2024-12-04,Paid Search,505,1617,380,0.49,222,17,0.0337
2024-12-04,Social Media,230,602,218,0.454,426,9,0.0391
2024-12-04,Direct,2033,4724,1642,0.331,267,27,0.0133
2024-12-04,Referral,446,1269,319,0.301,417,18,0.0404
2024-12-04,Email,159,511,128,0.395,507,3,0.0189
2024-12-05,Organic Search,2515,8339,1990,0.695,438,33,0.0131
2024-12-05,Paid Search,137,246,99,0.38,284,3,0.0219
2024-12-05,Social Media,4897,15316,3725,0.346,263,192,0.0392
2024-12-05,Direct,1143,4380,1037,0.32,245,49,0.0429
2024-12-05,Referral,1237,3754,928,0.344,380,23,0.0186
2024-12-05,Email,4305,13376,3178,0.696,383,207,0.0481
2024-12-06,Organic Search,1922,6246,1485,0.491,139,62,0.0323
2024-12-06,Paid Search,715,2776,631,0.465,511,12,0.0168
2024-12-06,Social Media,2805,10699,2021,0.498,331,138,0.0492
2024-12-06,Direct,2799,4546,2593,0.605,558,88,0.0314
2024-12-06,Referral,1208,2843,1001,0.674,370,37,0.0306
2024-12-06,Email,1819,6047,1707,0.64,593,29,0.0159
2024-12-07,Organic Search,201,681,181,0.387,491,7,0.0348
2024-12-07,Paid Search,2826,5655,2558,0.68,68,41,0.0145
2024-12-07,Social Media,1413,5511,1219,0.64,90,56,0.0396
2024-12-07,Direct,1888,4287,1385,0.452,71,62,0.0328
2024-12-07,Referral,3019,9586,2345,0.622,572,123,0.0407
2024-12-07,Email,1449,5723,1374,0.329,95,56,0.0386
2024-12-08,Organic Search,1612,4313,1496,0.566,315,49,0.0304
2024-12-08,Paid Search,3714,7077,2731,0.463,177,155,0.0417
2024-12-08,Social Media,2260,3487,1910,0.616,507,74,0.0327
2024-12-08,Direct,3256,9949,2810,0.311,424,131,0.0402
2024-12-08,Referral,3431,8469,2874,0.374,578,171,0.0498
2024-12-08,Email,4352,14829,3393,0.449,196,176,0.0404
2024-12-09,Organic Search,1523,4609,1273,0.532,336,21,0.0138
2024-12-09,Paid Search,1032,3427,787,0.673,103,17,0.0165
2024-12-09,Social Media,2490,7673,2035,0.424,291,68,0.0273
2024-12-09,Direct,3575,6608,2728,0.349,446,128,0.0358
2024-12-09,Referral,2209,7291,1901,0.423,73,75,0.034
2024-12-09,Email,1254,3247,1159,0.598,576,54,0.0431
2024-12-10,Organic Search,2851,7844,2560,0.484,72,38,0.0133
2024-12-10,Paid Search,4263,10980,3957,0.407,485,115,0.027
2024-12-10,Social Media,2066,5271,1712,0.467,464,28,0.0136
2024-12-10,Direct,4820,13393,3893,0.322,515,228,0.0473
2024-12-10,Referral,3734,6340,3243,0.394,430,137,0.0367
2024-12-10,Email,2233,5667,1948,0.356,565,22,0.0099
2024-12-11,Organic Search,1250,4703,1026,0.49,281,30,0.024
2024-12-11,Paid Search,4066,10605,3154,0.499,471,82,0.0202
2024-12-11,Social Media,366,624,292,0.655,433,14,0.0383
2024-12-11,Direct,2384,8873,2148,0.411,510,69,0.0289
2024-12-11,Referral,2051,4241,1754,0.534,364,99,0.0483
2024-12-11,Email,1109,4088,979,0.436,383,48,0.0433
2024-12-12,Organic Search,2563,8554,2382,0.469,444,65,0.0254
2024-12-12,Paid Search,2317,9113,2163,0.539,511,67,0.0289
2024-12-12,Social Media,1077,3665,883,0.695,354,30,0.0279
2024-12-12,Direct,712,1602,531,0.425,559,14,0.0197
2024-12-12,Referral,929,1617,661,0.493,113,40,0.0431
2024-12-12,Email,3591,13699,2591,0.548,414,41,0.0114
2024-12-13,Organic Search,4809,7952,4511,0.319,433,60,0.0125
2024-12-13,Paid Search,1873,6349,1756,0.471,445,61,0.0326
2024-12-13,Social Media,838,2182,751,0.49,204,36,0.043
2024-12-13,Direct,3312,8448,2974,0.32,80,117,0.0353
2024-12-13,Referral,4614,10092,3275,0.405,541,86,0.0186
2024-12-13,Email,2417,6880,1768,0.672,301,111,0.0459
2024-12-14,Organic Search,1187,2299,1065,0.416,512,30,0.0253
2024-12-14,Paid Search,4593,8612,3312,0.422,140,185,0.0403
2024-12-14,Social Media,808,2679,765,0.606,65,36,0.0446
2024-12-14,Direct,3317,9787,2636,0.517,291,75,0.0226
2024-12-14,Referral,953,2410,841,0.654,315,47,0.0493
2024-12-14,Email,3871,14171,2848,0.365,389,104,0.0269
2024-12-15,Organic Search,3234,9086,2731,0.65,456,57,0.0176
2024-12-15,Paid Search,2417,5262,2163,0.611,374,77,0.0319
2024-12-15,Social Media,4531,8593,4187,0.656,448,140,0.0309
2024-12-15,Direct,2019,4610,1641,0.632,277,76,0.0376
2024-12-15,Referral,1916,4563,1434,0.435,476,38,0.0198
2024-12-15,Email,2968,11382,2750,0.362,361,41,0.0138
2024-12-16,Organic Search,711,1075,560,0.351,593,19,0.0267
2024-12-16,Paid Search,4356,17112,3387,0.675,563,129,0.0296
2024-12-16,Social Media,1918,4768,1367,0.552,372,74,0.0386
2024-12-16,Direct,1793,6088,1334,0.599,387,53,0.0296
2024-12-16,Referral,2436,8690,2172,0.345,164,63,0.0259
2024-12-16,Email,302,687,275,0.608,264,6,0.0199
2024-12-17,Organic Search,1654,5159,1457,0.395,68,78,0.0472
2024-12-17,Paid Search,4420,15507,3559,0.638,137,186,0.0421
2024-12-17,Social Media,2504,9913,2152,0.491,465,35,0.014
2024-12-17,Direct,4098,6225,3166,0.431,390,189,0.0461
2024-12-17,Referral,1627,3384,1350,0.564,583,18,0.0111
2024-12-17,Email,2653,7479,2227,0.646,167,26,0.0098
2024-12-18,Organic Search,1279,3919,901,0.384,239,36,0.0281
2024-12-18,Paid Search,3176,5564,2724,0.571,326,150,0.0472
2024-12-18,Social Media,4261,9630,3804,0.417,448,65,0.0153
2024-12-18,Direct,2947,6981,2092,0.519,397,54,0.0183
2024-12-18,Referral,2350,5831,1972,0.691,107,103,0.0438
2024-12-18,Email,4124,7304,3140,0.515,148,78,0.0189
2024-12-19,Organic Search,3198,10194,2508,0.542,573,135,0.0422
2024-12-19,Paid Search,3703,7386,3019,0.577,541,60,0.0162
2024-12-19,Social Media,2604,8476,1926,0.68,483,107,0.0411
2024-12-19,Direct,479,994,371,0.35,467,10,0.0209
2024-12-19,Referral,2165,4527,1608,0.327,459,103,0.0476
2024-12-19,Email,3752,10715,3236,0.537,581,100,0.0267
2024-12-20,Organic Search,1448,2379,1144,0.568,496,55,0.038
2024-12-20,Paid Search,3833,7441,2950,0.605,569,170,0.0444
2024-12-20,Social Media,1810,6588,1657,0.487,486,20,0.011
2024-12-20,Direct,1729,3413,1258,0.308,104,23,0.0133
2024-12-20,Referral,1360,2297,980,0.496,509,58,0.0426
2024-12-20,Email,2897,9185,2341,0.557,242,111,0.0383
2024-12-21,Organic Search,4595,11410,3594,0.395,371,138,0.03
2024-12-21,Paid Search,556,1216,414,0.393,156,5,0.009
2024-12-21,Social Media,4356,13300,3469,0.304,364,184,0.0422
2024-12-21,Direct,569,2263,500,0.32,350,21,0.0369
2024-12-21,Referral,4627,12531,4202,0.509,468,171,0.037
2024-12-21,Email,4579,18293,3813,0.435,99,76,0.0166
2024-12-22,Organic Search,237,482,175,0.341,205,5,0.0211
2024-12-22,Paid Search,1633,3590,1489,0.655,148,77,0.0472
2024-12-22,Social Media,2989,8860,2261,0.602,220,42,0.0141
2024-12-22,Direct,2405,9447,2147,0.494,104,56,0.0233
2024-12-22,Referral,1386,3573,982,0.481,128,50,0.0361
2024-12-22,Email,612,1918,495,0.333,445,20,0.0327
2024-12-23,Organic Search,2411,5988,2101,0.465,343,37,0.0153
2024-12-23,Paid Search,3575,6736,2938,0.606,268,93,0.026
2024-12-23,Social Media,181,610,129,0.345,533,5,0.0276
2024-12-23,Direct,4401,15317,3715,0.466,210,190,0.0432
2024-12-23,Referral,2349,3687,1715,0.668,225,91,0.0387
2024-12-23,Email,4486,13686,4097,0.398,210,148,0.033
2024-12-24,Organic Search,2350,6668,2028,0.412,223,39,0.0166
2024-12-24,Paid Search,4375,14653,3215,0.611,104,184,0.0421
2024-12-24,Social Media,2089,4702,1730,0.427,283,80,0.0383
2024-12-24,Direct,4384,13436,3888,0.585,531,79,0.018
2024-12-24,Referral,511,855,463,0.35,105,25,0.0489
2024-12-24,Email,851,2545,680,0.482,69,34,0.04
2024-12-25,Organic Search,2473,4663,2194,0.529,198,37,0.015
2024-12-25,Paid Search,1764,5131,1265,0.312,235,40,0.0227
2024-12-25,Social Media,4552,13202,3970,0.516,324,206,0.0453
2024-12-25,Direct,4195,11032,3681,0.327,190,152,0.0362
2024-12-25,Referral,4107,11090,3499,0.447,503,203,0.0494
2024-12-25,Email,3880,10931,2885,0.656,441,98,0.0253
2024-12-26,Organic Search,621,2221,517,0.364,315,21,0.0338
2024-12-26,Paid Search,2653,4535,2065,0.302,76,108,0.0407
2024-12-26,Social Media,4450,10186,4033,0.46,532,168,0.0378
2024-12-26,Direct,643,1736,464,0.383,392,19,0.0295
2024-12-26,Referral,1466,3238,1248,0.442,281,72,0.0491
2024-12-26,Email,3685,14420,3316,0.682,268,86,0.0233
2024-12-27,Organic Search,2078,4788,1831,0.45,301,52,0.025
2024-12-27,Paid Search,3554,6510,2754,0.656,463,100,0.0281
2024-12-27,Social Media,2949,8612,2722,0.377,189,108,0.0366
2024-12-27,Direct,1239,3485,940,0.527,193,40,0.0323
2024-12-27,Referral,4420,8092,3239,0.314,299,192,0.0434
2024-12-27,Email,2078,5271,1907,0.399,362,82,0.0395
2024-12-28,Organic Search,3359,12760,2830,0.392,447,111,0.033
2024-12-28,Paid Search,4330,15903,3410,0.467,251,195,0.045
2024-12-28,Social Media,1523,5645,1264,0.593,528,41,0.0269
2024-12-28,Direct,778,1779,559,0.315,413,12,0.0154
2024-12-28,Referral,4066,15150,3467,0.683,251,186,0.0457
2024-12-28,Email,3052,10069,2577,0.511,126,86,0.0282
2024-12-29,Organic Search,4866,15426,4570,0.679,559,143,0.0294
2024-12-29,Paid Search,3833,6467,3040,0.321,527,57,0.0149
2024-12-29,Social Media,2978,10629,2665,0.455,325,56,0.0188
2024-12-29,Direct,2137,4859,1612,0.684,138,61,0.0285
2024-12-29,Referral,3204,6705,2639,0.343,514,116,0.0362
2024-12-29,Email,1535,4059,1213,0.68,209,49,0.0319
2024-12-30,Organic Search,3151,9990,2976,0.695,127,113,0.0359
2024-12-30,Paid Search,4169,8988,3477,0.416,577,169,0.0405
2024-12-30,Social Media,1738,3864,1272,0.602,145,18,0.0104
2024-12-30,Direct,3588,13306,2532,0.453,202,120,0.0334
2024-12-30,Referral,2877,8841,2663,0.682,477,103,0.0358
2024-12-30,Email,4275,16332,3800,0.674,103,162,0.0379
2024-12-31,Organic Search,1784,5483,1405,0.47,156,34,0.0191
2024-12-31,Paid Search,1346,5052,1179,0.367,548,15,0.0111
2024-12-31,Social Media,1503,5874,1385,0.439,304,31,0.0206
2024-12-31,Direct,2612,4970,2049,0.542,515,84,0.0322
2024-12-31,Referral,4740,18245,4421,0.587,469,176,0.0371
2024-12-31,Email,632,2155,466,0.366,478,12,0.019
2025-01-01,Organic Search,669,1649,548,0.505,94,32,0.0478
2025-01-01,Paid Search,3641,14336,2947,0.333,547,57,0.0157
2025-01-01,Social Media,2500,6370,2103,0.574,462,73,0.0292
2025-01-01,Direct,1647,3677,1378,0.439,284,29,0.0176
2025-01-01,Referral,521,1790,484,0.34,218,22,0.0422
2025-01-01,Email,4490,14442,4261,0.434,370,205,0.0457
2025-01-02,Organic Search,4118,9506,3608,0.504,355,69,0.0168
2025-01-02,Paid Search,3820,9270,2813,0.411,315,103,0.027
2025-01-02,Social Media,2266,5991,1633,0.457,593,58,0.0256
2025-01-02,Direct,4671,11667,3423,0.486,281,176,0.0377
2025-01-02,Referral,1621,4737,1438,0.318,277,56,0.0345
2025-01-02,Email,3803,7614,2847,0.653,584,142,0.0373
2025-01-03,Organic Search,2002,7046,1820,0.312,345,97,0.0485
2025-01-03,Paid Search,948,1675,900,0.358,66,46,0.0485
2025-01-03,Social Media,2349,6522,1823,0.659,89,108,0.046
2025-01-03,Direct,4205,7045,3640,0.451,327,190,0.0452
2025-01-03,Referral,4271,7678,3736,0.603,329,90,0.0211
2025-01-03,Email,2720,6378,2057,0.64,410,71,0.0261
2025-01-04,Organic Search,3014,8636,2478,0.505,82,38,0.0126
2025-01-04,Paid Search,4323,11751,3731,0.653,141,202,0.0467
2025-01-04,Social Media,2477,5309,2208,0.672,452,110,0.0444
2025-01-04,Direct,3018,10736,2404,0.411,248,131,0.0434
2025-01-04,Referral,597,2040,479,0.434,180,13,0.0218
2025-01-04,Email,1605,3313,1235,0.433,167,38,0.0237
2025-01-05,Organic Search,2600,7486,1921,0.612,68,87,0.0335
2025-01-05,Paid Search,3284,5598,2770,0.457,381,81,0.0247
2025-01-05,Social Media,3616,11208,3399,0.562,197,118,0.0326
2025-01-05,Direct,3369,10812,2673,0.687,309,118,0.035
2025-01-05,Referral,4312,6681,3066,0.574,552,92,0.0213
2025-01-05,Email,4609,17604,4278,0.397,462,197,0.0427
2025-01-06,Organic Search,1198,1941,887,0.452,227,53,0.0442
2025-01-06,Paid Search,2905,10960,2472,0.581,105,38,0.0131
2025-01-06,Social Media,857,2646,674,0.302,157,15,0.0175
2025-01-06,Direct,2306,5626,2092,0.635,294,75,0.0325
2025-01-06,Referral,4692,12144,3351,0.449,70,64,0.0136
2025-01-06,Email,834,2687,691,0.595,405,40,0.048
2025-01-07,Organic Search,1324,4309,980,0.68,544,43,0.0325
2025-01-07,Paid Search,1537,4295,1124,0.537,344,16,0.0104
2025-01-07,Social Media,2005,5922,1420,0.506,385,24,0.012
2025-01-07,Direct,3102,12371,2689,0.33,389,131,0.0422
2025-01-07,Referral,3313,5368,2820,0.464,525,115,0.0347
2025-01-07,Email,4952,12510,4117,0.619,209,205,0.0414
2025-01-08,Organic Search,2466,5514,2123,0.605,178,72,0.0292
2025-01-08,Paid Search,4485,11766,3264,0.597,304,122,0.0272
2025-01-08,Social Media,621,1127,435,0.565,318,14,0.0225
2025-01-08,Direct,3927,9031,3238,0.501,320,117,0.0298
2025-01-08,Referral,4327,10328,3498,0.432,105,45,0.0104
2025-01-08,Email,2079,4648,1775,0.608,327,60,0.0289
2025-01-09,Organic Search,3544,13502,3231,0.459,504,82,0.0231
2025-01-09,Paid Search,257,854,213,0.484,87,11,0.0428
2025-01-09,Social Media,3022,6836,2334,0.529,394,124,0.041
2025-01-09,Direct,2227,8150,1810,0.338,348,91,0.0409
2025-01-09,Referral,4526,14697,4145,0.651,483,182,0.0402
2025-01-09,Email,515,1623,471,0.55,390,7,0.0136
2025-01-10,Organic Search,388,1102,276,0.305,400,11,0.0284
2025-01-10,Paid Search,2493,8309,1839,0.609,145,121,0.0485
2025-01-10,Social Media,1451,3436,1024,0.663,359,22,0.0152
2025-01-10,Direct,3074,12100,2246,0.439,317,89,0.029
2025-01-10,Referral,3379,9575,3088,0.529,282,99,0.0293
2025-01-10,Email,3539,11061,3306,0.32,185,54,0.0153
2025-01-11,Organic Search,595,903,529,0.474,104,13,0.0218
2025-01-11,Paid Search,3007,10842,2496,0.631,503,96,0.0319
2025-01-11,Social Media,2143,5203,1593,0.534,203,88,0.0411
2025-01-11,Direct,2943,7448,2370,0.366,353,129,0.0438
2025-01-11,Referral,1230,4517,922,0.579,61,32,0.026
2025-01-11,Email,180,443,137,0.62,389,2,0.0111
2025-01-12,Organic Search,4743,8675,4138,0.584,186,179,0.0377
2025-01-12,Paid Search,3985,10118,3264,0.367,301,69,0.0173
2025-01-12,Social Media,647,973,541,0.649,492,17,0.0263
2025-01-12,Direct,1425,3915,1227,0.626,411,44,0.0309
2025-01-12,Referral,4048,14007,3636,0.521,594,183,0.0452
2025-01-12,Email,3831,13280,3216,0.392,366,55,0.0144
2025-01-13,Organic Search,1399,5518,1203,0.481,446,31,0.0222
2025-01-13,Paid Search,3557,11135,2518,0.341,289,125,0.0351
2025-01-13,Social Media,2160,7315,1919,0.548,168,86,0.0398
2025-01-13,Direct,2894,6137,2093,0.421,66,50,0.0173
2025-01-13,Referral,1557,2869,1238,0.695,132,67,0.043
2025-01-13,Email,1396,4470,1293,0.42,574,30,0.0215
2025-01-14,Organic Search,4389,13322,3487,0.583,556,64,0.0146
2025-01-14,Paid Search,3963,15433,3021,0.439,410,92,0.0232
2025-01-14,Social Media,4891,19401,4054,0.616,363,163,0.0333
2025-01-14,Direct,4306,7627,3973,0.624,273,132,0.0307
2025-01-14,Referral,2291,4227,2013,0.333,127,32,0.014
2025-01-14,Email,1231,4186,862,0.346,161,23,0.0187
2025-01-15,Organic Search,2827,5753,2053,0.533,303,67,0.0237
2025-01-15,Paid Search,3301,11198,3112,0.361,411,75,0.0227
2025-01-15,Social Media,3599,10608,3301,0.519,403,154,0.0428
2025-01-15,Direct,4090,8806,3440,0.431,281,150,0.0367
2025-01-15,Referral,4470,9459,4099,0.534,388,98,0.0219
2025-01-15,Email,2429,3877,1873,0.369,81,41,0.0169
2025-01-16,Organic Search,2104,7181,1737,0.485,226,46,0.0219
2025-01-16,Paid Search,1829,3159,1729,0.49,64,56,0.0306
2025-01-16,Social Media,3707,5702,2749,0.434,305,49,0.0132
2025-01-16,Direct,3738,13317,2887,0.365,172,55,0.0147
2025-01-16,Referral,2906,9675,2490,0.491,416,62,0.0213
2025-01-16,Email,4654,16465,3816,0.685,250,173,0.0372
2025-01-17,Organic Search,4503,9661,3412,0.401,114,105,0.0233
2025-01-17,Paid Search,4608,17107,3366,0.579,199,78,0.0169
2025-01-17,Social Media,4321,14688,3476,0.634,294,92,0.0213
2025-01-17,Direct,1889,5088,1378,0.448,351,42,0.0222
2025-01-17,Referral,3459,10026,2970,0.389,348,65,0.0188
2025-01-17,Email,2127,4363,1492,0.454,523,104,0.0489
2025-01-18,Organic Search,3728,13737,2778,0.468,189,147,0.0394
2025-01-18,Paid Search,3619,12131,2731,0.339,436,143,0.0395
2025-01-18,Social Media,3443,10582,2961,0.403,381,49,0.0142
2025-01-18,Direct,709,2393,638,0.361,566,21,0.0296
2025-01-18,Referral,2799,6461,2015,0.311,534,137,0.0489
2025-01-18,Email,1767,3972,1285,0.56,320,52,0.0294
2025-01-19,Organic Search,1157,2832,996,0.555,597,54,0.0467
2025-01-19,Paid Search,3838,6558,3154,0.322,250,100,0.0261
2025-01-19,Social Media,3783,14737,3379,0.465,101,39,0.0103
2025-01-19,Direct,1692,6148,1347,0.51,123,19,0.0112
2025-01-19,Referral,3356,11922,2515,0.519,546,151,0.045
2025-01-19,Email,4932,15022,4071,0.434,83,193,0.0391
2025-01-20,Organic Search,3229,10035,3033,0.592,412,128,0.0396
2025-01-20,Paid Search,2131,4107,1984,0.496,483,83,0.0389
